451,フロントの方が慣れていないのか、チェックインにかなり時間がかかりました。,0
454,いつもは良かったと思うのですが、チェックアウトの日が祭日だったせいもあり、非常にまつました、臨機応変に対応したらいかがでしょうか。,0
461,フロントが少ないのでしょうがないのでしょうが、チェックイン・チェックアウト時の多忙のときには、極めて事務的な対応しかなされなかったことが残念でした。,0
462,サービスは個性的なので、もったいない気がします。,0
492,無料で行けたのは嬉しかったです。,0
493,次の日、シーで遊ぶ予定でしたがシーへ行くバスが無いのは残念。,0
498,お風呂上りには、整体でほぐしてもらい、本当にプチ贅沢でした。,0
516,フロントの方の対応がとてもよかったです。,0
535,安ければ部屋が悪くても気にしないお客様や安い部屋に泊まり宿泊手当てを浮かせたい出張サラリーマンに安く提供すれば良いでしょうし、そうでないお客様に対してこれらの条件の悪い部屋を条件の良い部屋と同じ料金で提供する事はお客様に対して非常に失礼です。,0
562,しかし、おもてなしは十分であり仲居さんもとてもフレンドリーでした。,0
571,サービス面については他の方からは厳しい意見も多い様ですが、熱心に対応しようという姿勢が感じられ、好感を持ちました。,0
582,ただ、バスロープ、ラウンジでの飲み物（座るとお水とメニューが運ばれてくる）等、追加でお金がかかりやすい環境かなと思いました。,0
585,フロントのスタッフには良く対応していただきとても感謝しております。,0
594,しかしサービスは今まで泊まったどのホテルよりもよかったです！,0
596,また、お正月ということでカウントダウンパーティがあったのですが、食事のサービスあり、ビンゴ大会あり、神社への送迎あり・・・。,0
597,全て無料でした。,0
599,フロントの人は感じがよかったです。,0
600,ただ洗面所のホーローがはげていたり、ドライヤーを使ってそのままにしておいて帰ってくるとそのままの状態でした。,0
601,一応コードとかたばねておいて欲しかったです少々改善ですね。,0
606,鍵を預ける際のフロントの方の対応がやや気になりました。,0
607,前回のフロントの方対応がとても好印象だったので、少しがっかりでした。,0
624,言葉にはださないものの、「まだつかないのか。」という感じがありありとわかる電話でした。,0
625,到着後にもフロントで「会計の関係で、早く到着してくれないと困る。」というようなことを言われました。,0
627,当日にフロントの方にも直接申し上げましたが、上記のように、客に不快感を平気で与えるようなホテルは、今後は利用しませんし、他の方へも利用をおすすめしません。,0
637,スタッフや駐車場のおじちゃんの対応も親切で、気持ち良く過ごせました。,0
655,ただ、朝１１時チェックアウトまで部屋にいましたが、９時過ぎから掃除等の音が気になりました。,0
665,そのあたりを聞いても、地図や説明がアバウトで、少々戸惑ってしまいました。,0
685,frontの対応も親切でした。,0
695,予定より早くチェックインしたのですが、スタッフの対応がよかったです。,0
709,少し残念だったのは、朝、布団を片付けるという電話がきたと思ったら、電話を切る前にドアのしつこいノックと呼びかけがあり、不快な目覚めになったことです。,0
710,何時ころに片付けにくるのか事前に伝えてもらえるといいと思います。,0
714,チェックインの際に待たされましたが、それ以外は全て◎！,0
720,朝食会場の担当の方、元気があってよかったです。,0
728,特にホテルの従業員の態度がいつも笑顔で◎でした。,0
735,連絡などのホテルとしての体制もしっかりして頂きたいです。,0
745,ウエルカムドリンクで、部屋でビールやワインを頂きました。,0
746,気の利いたサービスと思います。,0
760,スタッフが不慣れなのか、カード払いのチェックインに時間がかかりました。,0
763,スタッフの愛想もイマイチですが、価格が安く便利なのでまた使うと思います。,0
767,仕方なかったのですが、フロントの対応に謝罪がなくがっかり。,0
782,チェックアウトの際の会計伝票でも予約とは違った金額が記入されていました。,0
789,同じ宿泊料金を支払いしてるのに、手抜きし過ぎである。,0
790,フロントの対応も、最悪。,0
798,夜のフロントの方対応が、チェックイン、チェックアウトの時の対応と比べるとイマイチのように思えました。,0
800,フロントの方もテキパキしていて掃除も行き届きマットレスも心地よく、非常に快適でした。,0
806,ですが、従業員の方は大変感じがよく随所におもてなしの心を感じました。,0
812,ただ、フロントの方が無愛想＆タオルの替えを準備しておくと言ったのに、準備してくれなかった事が残念でした。,0
822,バス、トイレなしの予約でしたが、両方ついたお部屋に宿泊させていただきました。,0
831,フロントでも親切に対応していただいたのでその一点のみが残念です。,0
833,あらかじめ宿泊者が多いのがわかっているならばスペースをとったり従業員を配置するなどした方がいい。,0
841,スタッフの対応がとても親切で癒されました。,0
856,フロントの方はいつも感じがよいです。,0
862,駐車場の場所がわかりずらかったですが、駐車場の従業員の方の対応が良かったです。,0
865,夜遅くのチェックインになりましたが、気持良く親切に対応していただき、嬉しかったです。,0
881,また、１１時チェックアウトのプランでしたので、駐車料も１１時までサービス券で対応して頂けたのもうれしかったです。,0
882,フロントの方の対応がとても丁寧で、気持ちよく宿泊することが出来ました。,0
892,フロントの方の対応もよく気持ちよく利用できました。,0
893,今回初めてマッサージも利用しましたが、また次回も利用しようと思いました。,0
894,マッサージを利用する際に、代金をお部屋付けにできるのを部屋にあるパンフレット等に書いておいたほうがいいと思います（もし書いていたらすいません）。,0
925,チェックアウト時『追加はございません』の一言のみ。,0
926,せめてありがとうございましたの声が聞けたら『お世話になりました』と言えたのに、最後の最後に残念！,0
932,運んでいただければ助かったかと思います。,0
934,”の意味を教えて下さった従業員さん有難うございました。,0
937,あとは深夜のチャックインでしたがご丁寧な対応ありがとうございます。,0
953,接客の方も気持ちの良い対応でしたし、友人も全てに満足していました。,0
993,サービスチェックインが遅れたのですが電話、フロントでの対応がとても良かった。,0
999,いつもフロントの方が親切丁寧で、先日はちょっとしたことでもお部屋まできて頂き説明を頂きました。,0
1009,ただチェックインの時に時間がかかったのが残念でした。,0
1013,警備員の方からホテルに連絡してもらって事なきを得ましたが、非常に不愉快な思いをすることになりました。,0
1037,従業員の方達の対応がとても良かったと思います。,0
1051,フロントの男性の方の声が小さくぼそぼそ話すので聞こえずらかったです。,0
1057,中途半端なサービスはいらない。,0
1072,サービスもとても気持ちのよいものでした。,0
1073,ただ、フロントの方にホテルの外で食事する場所を尋ねた時は、ちょっと慣れておられない印象を受けました。,0
1074,精一杯の対応はしていただけたので不満はありませんが、あの付近は飲食店が少ないので、もう少しいろいろ紹介してもらえると助かりました。,0
1078,毎朝の新聞のサービス（土日は地元紙）は大変うれしかったです。,0
1081,いつもサービスが行き届いており快適に過ごさせて頂きました。,0
1098,喫煙・禁煙の希望をもう少し聞いてほしいですね。,0
1109,従業員の方の対応は好感が持て、満足しています。,0
1149,従業員の方々の丁寧で笑顔あふれる応対にも好感が持て、快適にホテルでの宿泊が出来、又利用したくなりました。,0
1162,気配りもよかったです。,0
1172,あと、プランでは「女性用浴衣の無料サービス」とあったのですが、受けられませんでした。,0
1173,何も言われなかったので、こちらの記憶違いかと思って帰ってからプランの詳細を確認したら、やはりサービスに含まれていました。,0
1174,こちらも一言聞けばよかったのですが、こうしたサービスについては宿側から提示していただきたいですね。,0
1176,当日はホテル到着後、雨が降り出したため、外へ食事に行くのが面倒だなぁ〜と思っていたら、なんとルームサービスがお手ごろな価格であったので、ルームサービスを取りました。,0
1178,今回VOD付プランを利用しましたが、最新の人気映画が少ないように感じました。,0
1203,接客もGOODで、総合で5点満点つけました。,0
1216,フロントの方は丁寧で親切ですが、男性のみでした。,0
1234,フロントの方の対応が暖かみのある対応で好感が持てま当プランだとモーニングが付いているのか、分かりづらかった食べませんでしたけどネットの説明にはモーニング付きみたいな感じが表示されていましたので。,0
1235,チェックイン時間の14時前に到着しましたが、荷物を預かって部屋に運んでくれていたのがありがたかったです。,0
1242,スタッフの方も丁寧な対応をしていただき気持ちよかったです。,0
1265,朝、早くにチェックインしましたが大変、気持ちいい対応をして頂きました。,0
1273,が、「クラブサロン」の案内が曖昧で、こちらから聞いても「１Ｆのラウンジです」としか教えてもらえず、そのラウンジでも、海椿のサービスカードを見せながらここでいいのかと聞いても、「どうぞ」と言うばかり。,0
1274,メニューを見て注文して、お値段が書いてあったので不思議でしたが、「でもラウンジだし…、きっとサービスなのだろう」と思ってお茶をいただいたところ、伝票がきてフロントで支払えという指示。,0
1275,何かの間違いかと、別の方に聞き直しても、「フロントでお支払い下さい」の一点張り。,0
1278,フロントで抗議したところ、無料にするとは言ってくれたのですが、せっかく楽しみにしていた気持ちも萎えてしまったので、お金はお支払いしました。,0
1289,とても女性に喜ばしいサービスを受けられると思います。,0
1292,従業員の方の対応も良かったと思います。,0
1313,実際フロントの対応、客室係りの対応、申し分ない対応でした。,0
1315,しかしチェックイン時の対応は過剰ではと疑問です。,0
1341,スタッフの対応は丁寧で、朝食を管理する年配の女性も感じの良い方です。,0
1365,貴ホテルで感心するのは利用者の要望や状態を、フロントの方たちが全て把握していらっしゃる点です。,0
1366,「お連れ様のおかげんは大丈夫ですか？」「ご紹介させて頂いた店はご満足いただけましたでしょうか？」「今回も○○をお部屋にお持ちいたしましょうか？」「カードキーの事では大変失礼致しました」本当に、申し送りやメモがきちんとしていなければ、出来ないことです。,0
1375,フロントの対応は親切。,0
1406,カウンターの両側で延々と首を傾げ合っていても、何の進展もないとわかってくださったのか、お部屋の鍵をくださいましたが…。,0
1407,ちょっと接客慣れしていない感じの方が２人ほど対応してくださっていましたが、他にチェックインなどのお客様がいなかったら、他のスタッフの方も横で見てないでフォローしてあげればいいのに、と思いました。,0
1408,予約するまでに時間を掛けていたのはこちらの問題ですが、フロントで１５分も立たされたのは初めてでした。,0
1411,が、対応マニュアルをもう少し広げた方がいいかもと思います。,0
1417,また、翌日も荷物を昼まで預かってもらえたので、助かりました。,0
1435,清掃の程度がわかり大幻滅。,0
1446,伊勢での宿泊は初めてで、C/INの際のお茶のサービスには和みましたが、午後9時過ぎに到着したため夕食の場所を探すのに一苦労しました。,0
1461,スタッフがフレンドリーです。,0
1468,ご配慮で大きめの部屋を用意して頂き、ありがたかったです！,0
1471,従業員もやる気が無いような態度で、残念ながらもう二度と泊まりません。,0
1475,が、シングルルーム２部屋の料金で隣り合うスーパールームを２部屋準備していただき、ありがたかったです♪,0
1479,ロハスな取り組みにも共感しました。,0
1482,女性スタッフの笑顔での対応も丁寧で、最後まで気持ちよく過ごすことができました。,0
1506,それが30分も続き、さすがに我慢ならず、フロントの方に苦情を呈してしまいましたが、適切なご対応をいただき、最後は気持ちよくホテルを後にできました。,0
1507,年末という状況、また、ハード面のため、すぐに改善できる点ではないと承知しておりますが、すばらしかったサービス面をはじめ、他の点が良かっただけにとても残念です。,0
1514,サービスも物足りない・・・料金が安くても、感動が必要です。,0
1517,遅くのチェックインにも関わらずフロントの方々にも快くご対応頂きました。,0
1522,全体的には問題ないが、清掃をお願いしたいです。,0
1531,スタッフの方々も親切丁寧で気持ちが良かったです。,0
1555,いつ行っても２度と行かないだろうと思うほどフロントのサービスが悪いです。,0
1556,朝の食堂も厨房スタッフなど愛想も悪く、表にいるお姉さん以外、挨拶すらちゃんとできていない。,0
1576,【スタッフの対応】私の部屋がカラオケの近くでうるさかったのですが、フロントに連絡したら非常に丁寧に対応して頂きました。,0
1577,３０分後ぐらい部屋に電話をくれ「まだ、音は響きますか？」と連絡くれました。,0
1578,もう、その頃には音は聞こえなかったのですが、親切だなと思いました。,0
1589,チェックイン前に荷物を預かって頂き、大変助かりました。,0
1597,ウエルカムカードもそうですし、フロントの方々の対応も気持のいいものです。,0
1600,その時も電話で確認させていただいたら、態々外に出てきて下さり、裏の駐車場入り口で寒い中立って待って下さっていました。,0
1618,またもっとも印象に残ったのがスタッフの方対の丁寧な対応です。,0
1629,マッサージの女性もトークが楽しく上手でした。,0
1634,仕事柄全国色んな宿を利用しますが、ここまで心のこもったおもてなし（ご主人のお人柄？）を受ける事はそうそうないと思います（行けば分かります）。,0
1637,因みに、あまりの陽気にコートを思いっきりクローゼットに忘れて出発してしまいましたが、わざわざ携帯にご連絡を頂き、飛行機の都合で取りには戻れない旨お伝えしましたら自宅まで送って下さいました。,0
1641,受付で名前を記入したら読めないとシュレッダーに紙をかけ自宅の住所（東京都以外）を書いたら『東京にそんな住所は無い』といわれあまりに意味のわからない対応に二度と泊まりたくないと思いました,0
1686,また、ＬＡＮケーブルも貸していただいたので助かりました。,0
1687,フロントの女性のかたの対応が良い印象でした。,0
1694,ホテルの設備やサービスは低価格の宿泊代金に還元してるという解答だが、そういうのを安かろう悪かろうと言うと思うよ。,0
1695,ホテルマンさんが名乗ら無いのも経費削減かな。,0
1708,ホテルの方達は皆さん笑顔で優しい対応をしてくださいました。,0
1714,新聞サービスはサンプル的な表示がしてありましたが続けてほしいですね。,0
1719,当初1泊の所、急遽連泊する事になりましたが、別々の予約にも関わらず同じ部屋に宿泊出来、領収書もまとめて頂き助かりました。,0
1721,最近はフロントさんが気軽に会話して頂けるので、高級感がありながらアットホームな雰囲気になり気持ちが良いです。,0
1722,ぜひ男性スタッフも笑顔で同様に対応して下さい。,0
1778,禁煙ルーム予約でしたが、部屋に入るとたばこ臭がきつく、フロントに電話して、実際に係の方に部屋に入ってもらい、状況確認の上で部屋を交換してもらいました。,0
1782,お手ごろ価格で、モーニングサービスも付いていたのでよかったのですが、カードキーがたまたま同じ日に予約をした同じ会社で同じ苗字の人と間違って渡されました。,0
1790,あと、道を尋ねようと電話した際に対応していただいた男性の方の対応は暗いし。,0
1791,説明がわからなくて聞き直したら面倒くさそうでした。,0
1794,それにつっけんどうと接客はかなり不満でした。,0
1844,フロントに問い合わせても”お客様のパソコンが原因です”と言われ、いくら”サーバーが見つからない”というエラーメッセージが出ている旨を伝えても”パソコンに詳しい者は今日は出勤していないから分からない”との事。,0
1885,初めての利用でありながら、つっけんどんというか無表情で早めに終わらせる対応、『あ〜、これは疲れているんだな』とチェックイン時に思いましたが、チェックアウト時でも全く変わらず、『ありがとうございました』も言ったのかどうかも聞こえない声の低さ、などなど挙げだしたらきりがありません。,0
1888,立派な大人であると同時にプロフェッショナルなわけですから、そこを良く考えて対応していただきたいです。,0
1903,接客、サービスは全体的に良かったと思います。,0
1904,ひとつだけ…、チェックイン前にアドベンチャーワールドの券をとりにいった時のフロント係の方はとても親切でしたが、チェックイン時に荷物と車はどうしたらいいかわからなかったので、フロントの方に聞いたら、少しキツイ感じで、お客様自身ですべてしてもらいます。,0
1905,こちらではそのようなサービスは行っておりません。と言われて、わからなくて聞いただけだったので、ちょっとびっくりしました。,0
1916,中に入ると、少し暗い感じのホテルマンで活気の無さに不安になりました。,0
1926,最後に、今回の宿泊で一番不快だったのが、ルームクリーニングです。,0
1927,シャワーを浴びていたところにガチャガチャと鍵をあける音がしてドアが開きかけた時に、彼が気づいて「ちょっと」と言ったから「あ、すみません」と言ってドアがしまったけど、開いていたらどうなったかと思いました。,0
1928,その後ホテルからの謝罪もありませんでした。,0
1929,また、ルームクリーニングの時間に出かけたら、ドアの前にシーツやバスマット、タオルのような類が床に置かれていました。,0
1930,宿泊者にわからなければいいと思ったのかもしれませんが、肌に触れるものはどのようなものでも、土足で歩く床には置かれたくないですね。,0
1949,ほんま安くてサービス良くて、いつも褒めてばっかなのですが、今回は一言苦言を。,0
1961,・フロントの対応も、良いですね。,0
1963,【残念な点】・雨模様の天気でしたので、フロントで貸し傘を借りようとしたところ、”ありません。,0
1964,”との返答。,0
1991,赤いシャトルバスも、ホテルの玄関もしくはホテル前道路に泊まってくれるので、結構重宝しました（マイクロネシアモール方向の場合は停まりませんが）。,0
1994,この値段でこれだけのサービスは大変すばらしいと思います。,0
1995,いつも利用しているマッサージも別室を用意してくれている為、家族に気兼ねなく長旅の疲れを取る事ができ、しかも施術が丁寧で感激です。,0
2003,チェックインにフロントに行っても２名いた係員共顔すら上げない。,0
2020,私はホテルでのチェックインではなかったので、あまりホテルの方とお話する機会がなかったのですが、朝食の際のスタッフの方の対応、とても良かったです♪,0
2027,ホテルの方には丁寧に対応していただき、「楽天でキャンセルをお願いします」といわれキャンセルしようとしましたが、深夜３時の時点で「過去の予約」となっており、キャンセルができませんでした。,0
2032,サービスなのか、シングルに空きがなかったのかよくわかりませんが、これが普通なら絶対お得です。,0
2042,フロントの方の対応はスムーズでよかったとおもいます。,0
2057,初めての利用でしたが、チェックインの際のフロントの方の対応が冷たかった。,0
2058,ホテル内の行きたい場所を質問をしても「○階です」といわれただけでその階の何という場所なの？って不安感がありました。,0
2084,フロントの皆様はいつもよく気を利かせてくれるので非常に気持ち良く過ごせました。,0
2085,ただ、チェックインした際の清掃の方の態度・行動がどうしてもいただけません。,0
2086,着いたときにフロント内を掃除していて、私と目が合ったときに、まるで客というものを初めて見たかのような「なにか用ですか？」といった顔。,0
2087,無事チェックインを済ませて洗面所へ行くと、身支度をする私のギリギリ側までわざとらしく拭きに来られました。,0
2096,この日は折悪しく外国人が多かったみたいで，ひょっとすると高々2〜3行程度の内容のコミュニケーションになん十分も掛かってたのかも知れないけれど，それって他の宿泊者には全く関係のない話で，そのお陰で一層疲労困憊させられた日には，一体このホテルのホスピタリティってなに？って難じられたとしても文句はいえないでしょう。,0
2099,多分レセプションのクラークのコミュニケーション能力がまずいんだと思いますよね。,0
2100,英語はたしかにユニバーサルな言語として流暢であるのに越したことはないけれど，アジア系やヒスパニック系の旅行者が常に英語に堪能である保証なんて，そもそもどこにもないわけで，そのしわ寄せみたいなものが国内旅行者に及んで，疲労の度合いが増幅させられるような，蔑ろな扱われ方はそれこそ本末転倒な愚行です。,0
2119,それと、朝食をとった時のウエイトレスさん、もう少し大きい声で、そして笑顔がほしかったです。,0
2120,怒ってるのかと思い静かに食事しました。,0
2125,フロントの対応、ホテルのサービスとてもよく大満足でした。,0
2155,当日予約で突然のお願いだったのに荷物を預かってもらえてありがとうございました。,0
2191,2月末に宿泊しました、日曜日だったのですが時間帯も悪かったのかチェックインするのに並ばなければならず結構窓口は多く開いていたのですが少し待たされました。,0
2194,食事はチェックイン時には7時30分と遅く告げられたのでゆっくりお風呂に入っており、部屋へ帰ったら6時から大丈夫との連絡がありこの辺りの連携は改善して欲しいですね。,0
2196,スタッフの方はとても親切にして下さり良かったです。,0
2202,それと、部屋に置いてあるパジャマも７分？で寒かったです。,0
2206,サービス対応は良かったです。,0
2217,もう少しまめに掃除に入ってゴミと髪の毛だけでもきれいだとたすかります。,0
2231,チェックアウトが１２時だということ。,0
2297,あと、駐車場の予約ができると有難いですね。,0
2303,従業員もみな感じがいいし、お部屋も比較的広くてすごしやすかったです。,0
2314,以上は、他の宿泊客とのタイミングで、ホテル側に対するお願いではありませんが、一点のみ、１階の売店及び飲食店の閉店時間が早く、寝酒を一杯と思っていましたがそれが出来ずちょっと不便を感じました。,0
2316,フロント・駐車場係りの対応良く、気持ちよく宿泊できました。,0
2321,フロントの方も親切に対応頂きました。,0
2330,【情報・良い点】ホテルは２つの建物に別れていて本館でチェックインをする。,0
2331,本館の禁煙フロアーは２フロアーだけ、西館は不明。,0
2345,朝、エレベーターに乗るとタバコ臭かったが、喫煙所の空気清浄機の電源が入っていなかった。,0
2346,今回もフロント係は大減点、理由は前回と違い予約上の問題が発生した。,0
2347,基本とも言うべき事項で、思い込みは時間を必要とし、お客を不愉快にさせるだけなので、再び発生しないよう勉強して頂きたい。,0
2382,きちんと、その係りがいるのだから、案内されるものと思っていたので、少し驚きました。,0
2389,あと、苦情ではないのですが、ホテルまでの地図を新しくしていただけると助かります。,0
2407,＜○なところ＞・行き届いたサービス。,0
2408,強いて言えば、朝刊の種類を聞いてもらえなかったことが、唯一の不満でしょうか。,0
2446,書き込みを熟読しある程度の覚悟はしていましたがチェックイン時の対応は２人共とても感じが良く（カワナさん？）大きい男性も感じが良く期待しました。,0
2452,チェックアウト時の若くて綺麗な女性も感じが良かったので従業員の皆様は素晴らしいと思いました。,0
2466,ただフロントのサービスには若干難がありました。,0
2467,男性スタッフは笑顔で対応してくれたのですが、女性のスタッフは笑顔や挨拶がなく、不審者を見るような目つきに感じました。,0
2469,信用していないという意味ではないと思いますが、一流ホテルのフロントスタッフの言葉としては不適切ではないでしょうか?,0
2487,また、連泊時に清掃の方が直接入ってきたのにはびっくりしました（ロックはしていましたが・・・）。,0
2491,それは営業時間が短いということです。,0
2492,早朝から営業するとかしていただけないものかと。,0
2545,でもサービスは良い感じですが隣のテーブルが近すぎるかな。,0
2546,冷蔵庫の飲み物がフリーで、ビールも入っていて。,0
2548,チェックアウト後、荷物を車まで運んでくれて。,0
2551,２泊で予約しておいたのですが、仕事の都合で１泊キャンセルの可能性が出たのですが、フロントの方はいやな顔せず対応してくださりありがとうございました。,0
2552,ただ、プランで予約してあったのですが、チェックインの際にこちらから言わないとプランの食事券をくれなかったのは残念でした。,0
2555,初めての宿泊で右も左もわからぬ中、ご親切に対応していただいたスタッフの皆様、どうもありがとうございました。,0
2562,全体的に、従業員の方の姿があまり見えなかった。（これは、あまりベタベタ話かけられるのが好きじゃないので好都合だったけど）,0
2567,あと、精算のときに、クレジット決済で手配していたのに全額請求され、指摘してすぐに確認・訂正請求していただいたが、「終わり良ければ・・・」の真逆で、一気に気持ちが冷めてしまった。（間違いは誰にでもあると思うが、やはりそこはちょっとという感じ）,0
2570,ホテルには安価・質素はビニール傘しか売っていない。,0
2571,突然の雨で有っても、安ビニール傘を購入しようとは思いません。,0
2575,掃除も行き届いています。,0
2578,スタッフの方の対応もとても親切です。（他のコメントで「部屋が狭い、風呂が広いとは思わない」と書いている人がいますが、このシングルの料金でもっと良い設備をもったホテルは近辺ではないと思います。）,0
2583,飲み物は別料金なのに、その説明もありませんでした。,0
2587,その他はいつも通り全て満足できるサービスでした。,0
2599,周辺のことは分からなかったのでフロントの方に尋ねると親切に教えてくださいました♪,0
2609,接客に関してはかなりサービスが良いと感じました！,0
2613,従業員さんのサービスがよかったので、総合評価は普通以上に感じました！,0
2614,今回久しぶりにこのプランで宿泊したが、まず受付の対応がおかしかった。,0
2615,いつもは朝食券と応援グッズを渡してくれていたのが、くじ引きとカギしか出てこなかった。,0
2616,朝食券をもらっていなかったので言おうと思っていたら、外から帰って来た時に渡された。,0
2617,忘れていたのだと思うが「失礼しました。」の一言もなかった。,0
2638,22時過ぎの到着、7時半の出発で慌ただしかったのですが、良く対応して頂き、助かりま>した。,0
2667,フロントまでが階段利用でしたので、キャスター付きのバッグだと、少し不便です。,0
2678,、そして親切なスタッフさん達。,0
2688,次の日シェラトンのジュニアスイートに泊まったが、食事・従業員の対応はＪＲタワーの方が上。,0
2705,子連れで行ったのですが、子供に、とても親切で良かったです。,0
2706,色々聞いても、分かりやすく説明もしていただき、とても助かりました。,0
2707,掃除の方に、朝会ったのですが、朝から気持ちいい笑顔で接して頂き、子供にも声を掛けていただきました。,0
2708,ある方には、子供が廊下でごねてると、声を掛けていただき、機嫌もとっていただきました。,0
2720,一番良かったのは、受付の女性スタッフが、とてもすばらしい接遇でした！,0
2721,北見市内のホテルは、いくつも利用していますが、容姿もサービスもＮＯ１の方でした。,0
2730,夕食は、ホテルで用意していただいたマップを見て、近くのお店を利用しました。,0
2733,またフロントの皆様の対応も、親切・丁寧で感謝しています。,0
2740,ぎりぎりに行ったのにも関わらず、スタッフの方が嫌な顔もせずラーメンを作ってくれました。,0
2782,おしぼりのサービスは良かった（^_^）v,0
2807,サービスがよかったです。,0
2818,終電で着いて始発で出ましたが気持ちよく迎えていただきました。,0
2830,また、フロントの方の対応がすごく丁寧でした。,0
2838,9月に母の88歳のお祝いでまた帰省しますので夏でも安い料金での提供をお願いいたしますフロント、お掃除、食事のスタッフの方々は感じの良い方ばかりでした。,0
2865,今回はオリジンを使用しましたがマンガ貸出等のサービスがもう一つの方にはあるので、そちらの方がよかったのかも…と思いました。,0
2871,始発列車に乗るために素早くチェックアウトしたかったので、キーをポストに入れるスタイルはいいアイデアだと思いました。,0
