20,131,We like the car I don't like the excessive wind noise,,,,,,1,,,
21,134,"New car deals are so good now that we traded it in for the 2009, and the new version is so much better! Better looking, smoother driving, and the perks are all very cool",,,1,,,1,,,
21,135,"Have a hard time understanding how Edmunds calls this SUV ""adequate"" but owners have rated it much closer to the truth",,,,,,,,,1
21,136,Went to FWD and 4 cyl this time and getting 27 mpg on the road,1,,,1,,,,,
21,137,We have a 6 year old black lab so we get the dark interior and we love the way the rear seats fold flush to the back of the front seats - Max loves to lay with his head on the headrest between us so many other fold-down rear seats just didn't work for us,,1,,,,,,,
22,143,"I love everything about this car...well just about everything, accept I wish it was rear wheel drive just like the infiniti G37",,,,1,,,,,
23,146,"Wow, what a great car this is",,,,,,,,,1
23,147,The handling was superb and the drive is fun and comfortable,,,,,,1,,1,
23,148,I love the Technology Package and especially the voice recognition system,,,,,,,,1,
24,149,I test drove 7 autos in this category and nothing came close to the comfort or the ride quality or the PRICE,,,,,,1,,,
24,150,We have the Limited V6 with everything but GPS,,,,1,,,,,
24,151,"I kept reading reviews that the handling was all that great, our other car is a Avalon and I fail to see the difference",,,,,,1,,,
24,153,"Large trunk and well shaped with fold down rear seats, some have a pass thru.",,1,,,,,,,
25,154,1800 miles so far,,,,,,,,,1
25,155,Fun to drive,,,,,,,,1,
25,156,Feels like a sports car,,,,,,,,,1
25,157,Great for utility,,,,,,,,,1
25,158,Only slightly smaller in back than my 4runner,,,,1,,,,,
25,159,2.4L engine is great but reduces mpg,1,,,1,,,,,
25,160,I get 30 highway,1,,,,,,,,
25,161,35 would be more to my liking,1,,,,,,,,
25,162,It's worth it to me so far though,,,,,,,,,1
25,163,5-speed manual is fun but needs one more gear on the high end,,,,,,,,1,
25,164,A 6th speed (extra overdrive) is what it really needs,,,,,,,,,1
25,165,That would gain a few mpg and reduce revs on highway,1,,,,,,,,
25,166,This engine could handle it,,,,,1,,,,
25,167,Gas pedal seems to be on wrong angle for me (6' and slim),,,,1,,,,,
25,168,Right foot hurts if I drive highway too long,,,,,,1,,,
25,169,"Always get a nice greeting when people see it, esp younger",,,,,,,,1,
25,170,It is a slick looking car,,,1,,,,,,
25,171,"Clutch was jumpy for first 1000 miles, ok now.",,,,1,,,,,
26,174,I just want to say: everyone must have this truck! This truck has a 18-19 combined MPG so far,,,,,,,1,,
26,176,It seats 6 people,,,,1,,,,,
26,177,more room,,,,1,,,,,
26,178,more comfortable,,,,,,1,,,
27,188,"I first test drove a used Mercedes E-class because we already own a Mercedes SUV which my husband loves and of course was pleased with the ride but when I asked the question whether our six member family was ready to have my husband's SUV be the largest vehicle in our household, answer came back a resounding NO",,,,,,,,,1
28,192,"For two fill-ups, I got 41 MPG ( 40% city/ 60% highway) by driving it gently",1,,,,,,,,
28,194,The finish is excellent & the dashboard & charcoal fabric are nicer than others,,,,1,,,,,
28,195,The ride is smooth & relatively quiet,,,,,,1,,,
28,196,It accommodates 4 adults comfortably,,,,,,1,,,
28,197,The power & acceleration is outstanding for this small 1.5L engine,,,,,1,,,,
28,198,There is nothing to dislike.The only thing I don't like is that the power door lock/keyless entry is not standard,,,,,,,,,1
29,199,"I just got my Murano a few days ago, the car is extremely great!! Modern looks, luxury interior, great mileage for an SUV",,1,1,,,,,,
29,201,"I ended up getting the Nissan Murano, sporty look, great tech features, great mileage",,,1,,,,,1,
29,202,So far totally in love with the car,,,,,,,,,1
30,204,After our third came around it was time to move up in terms of size with our vehicles,,,,1,,,,,
30,205,"This is our second Honda product so no real surprises in build/material quality, which as been good so far",,,,1,,,,,
30,206,The van has been very functional and the power doors are great,,,,,1,,,,
30,207,"The space within the van is excellent, as is the driving characteristics of the vehicle",,1,,,,,,,
30,208,"Gas mileage is been in the middle 20's so far, but I will expect less during the winter",1,,,,,,,,
31,212,The ML interior is great compared to the others,,1,,,,,,,
31,213,The ride is fantastic! I believe that whatever issues this car had previously-they have corrected,,,,,,1,,,
31,215,She loves the seats and says they are the most comfortable she has ever had,,,,,,1,,,
31,216,The ride is very quiet and the handling is smooth,,,,,,1,,,
31,217,We are very happy with our choice.,,,,,,,,1,
32,218,"The car rides great, pretty stiff suspension that handles bumps very well, and its very responsive and tight",,,,,,1,,,
32,219,It was mainly Sync that got my attention when it came to finding a new car,,,,,,,,,1
32,221,"Take the build quality up a bit, and you get a new Ford",,,,1,,,,,
32,222,The car feels like its built very well,,,,1,,,,,
32,223,"With only a 140hp engine, it does struggle to get up most hills",,,,,1,,,,
32,224,"paired up with the 4 speed auto and no torque, driving on hilly roads isn't pleasant",,,,1,,,,,
32,225,"I've only put 2500 miles on my car so far, but it seems to be pretty great.",,,,,,,,,1
33,227,"Personally the style of the available brands next to the Altima was no comparison, with the Altime clearly the winner in style, speed, great gas mileage, price, space and features",1,,,,,1,,,
33,228,Altima appearance to me is far superior inside and out,,,1,,,,,,
33,229,I moved from a Camry due to a total loss accident to the Altima Hybrid for all of the reasons I just mentioned and the superior crash ratings the Altima has,,,,,,,,,1
33,231,"If you like features, speed, a comparable price and style that turns heads everywhere you go, the Altima Hybrid is the clear winner",,,,,,,1,,
33,232,"The tax credit and being ""green"" is a winner in any city.",,,,,,,,,1
34,235,It is my first SUV and I could not be happier,,,,,,,,1,
34,236,I got all the features that I wanted from the Wicked Black paint to the Leather seats and AWD,,,,,,,,,1
34,237,It makes me happy every time I get into it and take off down the road.,,,,,,,,1,
35,240,"The car handles very well and rides comfortably in spite of the 18"" tires",,,,,,1,,,
35,241,The interior is inviting but has a mix of quality and inferior looking items,,1,,,,,,,
35,242,The plastic wood trim is somewhat of an eyesore and seems to detract from the numerous plush features,,1,,,,,,,
35,243,"However, all of the other interior details make up for this shortcoming",,1,,,,,,,
35,244,The engine is very responsive and the CVT is seamless,,,,,1,,,,
35,245,You can't even feel the car shift!,,,,,,1,,,
36,246,"At first glance it looks like a lot for the money but on closer inspection the interior is cheaply constructed, you cannot transfer the phone book from your cell phone and the seats have no real lateral support",,1,,,,,,,
36,247,But all of this pales in the face of the terrible suspension,,,,,,,,,1
36,248,"The ride is rough and jittery with a tendency towards porpoising on almost all surfaces, even those that appear to be smooth and or recently paved",,,,,,1,,,
36,249,"I would test drive the heck out of a potential purchase and if you experience the slightest bit of what I have described, pass on it and look at something else",,,,,,,,,1
36,250,"No other car that I have driven in recent years, of any price point, has these awful ride characteristics",,,,,,,,,1
37,252,No pretenses of a rear seat (hello cramped RAV4 third row) and no pretending to be an SUV or crossover or whatever you try to call it other than a station wagon,,,,,,1,,,
37,253,"Yeah they try to call this a crossover too, but we all really know it is a Camry wagon",,,,,,,,,1
37,254,"The lines are classy, the interior is well designed and uses quality materials, and the totally predictable handling and bulletproof reliability are great for those who don't like any surprises",,1,,,,,,,
37,255,"Venza gets you from point A to point B with comfort, good-looks and a minimum of fuss or effort.",,,,,,1,,,
38,257,Traded it in for the 2009 Focus because the Sable had too many miles and I wanted something that got better gas mileage,1,,,,,,,,
38,259,"It has more get-up-and-go than the Sable, rides every bit as well (actually quieter) and has every bit as much trunk space",,,,1,,1,,,
38,260,Not to mention that it is more fun to drive,,,,,,,,1,
38,261,"The Sync system is nice to have, it is good to have that connectivity in a car",,,,,,,,1,
38,262,Ford was forward thinking in putting this on their cars,,,,,,,,,1
38,264,To begin with I was worried that the Focus might seem a lot smaller than the Sable,,,,1,,,,,
39,266,Bought truck October 06 2009 notice ripples around fender walls.Took back to dealership,,,,,,,,,1
39,267,Would not do anything said it was GM'S fault called them up and they would not do anything also.Just want to let you chevy truck guys or gals know to check out around fender walls for ripples before you buy.,,,,,,,1,,
40,270,I am unhappy with this Honda product,,,,,,,1,,
40,271,My wife's 1992 Accord was a better car,,,,,,,,,1
41,273,"I love this car, and it has been great",,,,,,,,1,
41,274,At 1200 miles it feels like a dream to drive..,,,,,,,,1,
41,276,I get plenty of compliments and makes me feel happy to drive it,,,,,,,,1,
41,277,The engine has good giddy up in the low-speed range,,,,,1,,,,
41,278,"Once you're higher up, engine feels like it struggles to move up, nevertheless it's fast enough for me unless you're looking for a speeding ticket.",,,,,1,,,,
42,279,"Most people won't care about this, but there is a design flaw in the Flex",,,,1,,,,,
42,280,I ordered one and felt the vehicle was ideal for me in most ways,,,,,,,,,1
42,281,I'm very tall and the headroom and legroom are exceptional,,,,1,,,,,
42,282,"Which is great, except for the fact that a tall person (I'm 6'7"") cannot comfortably drive this vehicle! Because it lacks a telescoping steering column, even my long arms are at full extension with no bend at the elbows",,,,,,1,,,
42,283,This became uncomfortable even during a short drive; during a long trip it would be unbearable.,,,,,,1,,,
43,284,Style is obviously good,,,1,,,,,,
43,285,But the interior (radio and environmental) is not that impressive,,1,,,,,,,
43,286,The fan comes on full speed with a twist of the temp control and other buttons/knobs..,,,,,,,,,1
43,287,I find it pretty annoying,,,,,,1,,,
43,288,The leather seems pretty cheesy,,1,,,,,,,
43,289,If you put something lightly heavy on the seats it show an indentation forever,,1,,,,,,,
43,291,Speaker system installed,,1,,,,,,,
43,292,"The sound quality is not horrible, but its pretty bad",,,,,,1,,,
43,293,The speedo is also off by one mph,,,,,,,,,1
43,294,At night the interior lights do night dime enough,,1,,,,,,,
43,295,It gets pretty bright once your eyes adjust to dark.,,,,,,1,,,
44,300,We drove both the 4 cyl and the 6 cyl Venza,,,,,,,,,1
44,301,The 6 cyl has better performance and had a better response time,,,,,1,,,,
44,302,The engine on the 6 cy is a lot quieter than the 4 cyl,,,,,,1,,,
44,303,We ordered our Aloe Green model with leather and without the Nav,,,,,,,,,1
44,304,"Our Garman does the trick, we can take it with us when leave the car, and we can update the GPS on our computer.",,,,,,,,,1
45,307,"It really is a great value compact SUV for the money, not to mention the Honda reliability",,,,,,,1,,
45,308,This is our 3rd Honda and we couldn't be more pleased.,,,,,,,1,,
46,310,"Several days after bringing the car home, I started hearing a loud wind noise through the drivers side door when you drove at freeway speeds",,,,,,1,,,
46,312,"Wonderful! Then at 2000 miles the brakes have started to make a grinding noise, oh and I've noticed a vibrating sound coming from the dash (which I hit with my hand to stop), not to mention the loud clicking the CD player makes",,,,,,1,,,
46,313,"Essentially this car is a mess, save yourself some money and go buy a Geo Metro.",,,,,,,1,,
47,314,This is a great car,,,,,,,,,1
47,315,"It exhibits the critical balance between performance, style and comfort, while maintaining a true sports car feel",,,1,,1,1,,,
47,316,This car invites you to drive it - it is so much at home on a winding road with the top down - it delivers just what the car was designed to do - a oneness with the road and a fun factor that is off scale,,,,,,,,,1
47,317,"The 6 speed transmission is a joy, the audio system sounds great, the top up / down operation is effortless and the car has great visual appeal",,,1,,,,,1,
48,326,"So far I like it, though there may be a 'thump' underneath",,,,,,1,,,
48,327,"I liked the S-10 new too for a while, but quickly problems arose and I was profoundly disappointed overall",,,,,,,,,1
48,328,No more union- made cars for me.,,,,,,,,,1
49,329,"After owning BMW's and Mercedes (2 lemons in a row), this is my 1st Audi",,,,,,,,,1
49,330,"It is awesome! Very comfortable, wonderful variable steering, great electronics",,,,,1,1,,,
49,331,"I am impressed by the 4 cylinder turbo; quick acceleration, especially when down shift to the ""S"" mode (passed 5 cars on 2 lane country road-WOW!)",,,,,1,,,,
49,332,We take it on the Interstate every weekend while our BMW 330 sits in the garage,,,,,,,1,,
49,333,"Gas mileage is 24 around town and 27-30 on highway, depending on how I drive",1,,,,,,,,
50,335,My wife and I enjoy driving this car,,,,,,,,1,
50,336,"It is comfortable, has good power and good looks",,,,,,1,,,
50,337,We hve been totally satisfied,,,,,,,1,,
50,338,Compared to an import it was much less expensive,,,,,,,,,1
50,339,We think the AMERICAN CARS GET A BAD RAP FROM REVIEWERS.,,,,,,,,,1
51,340," With just over 2200 miles, I'm noticing the MPG going up.",1,,,,,,,,
51,342,"Acceleration is a real kick, and with the windows now tinted black, this little white coupe looks even sharper",,,1,,1,,,,
51,343,"A/C works like a champ, and cools the car in about a minute with fan speed initially set at 3",,,,,1,,,,
51,344,"From there it drops to 1, or it's too cold.",,,,,,1,,,
51,347,The engine runs cool.,,,,,1,,,,
51,348,about 195 in the heat of the day,,,,,1,,,,
51,349,"The ride is great, and was complimented by a friend who drives a Volvo",,,,,,1,,,
51,350,"I love this car, and as an old motor head, I rate it right at the top with some of my past hot rods and trucks, even my Sentra",,,1,,,,,,
51,351,"Killer mileage, and it doesn't get hot",1,,,,1,,,,
51,352,What a relief,,,,,,,,,1
52,354,"The tires only last 25,000 miles, if that, and they cost $1,500 for a set of four",,,,,,,,,1
52,355,"This means, that by the time you hit 50,000 miles (when most tires wear out), you will have spent $4,500 on tires",,,,,,,,,1
52,356,"If you get a flat, Honda recommends you buy 2 new tires because the tires are not repairable",,,,,,,,,1
53,358,This is the best car we have owned,,,,,,,,,1
53,359,"Drives great, looks great",,,1,,1,,,,
53,361,She loves the blue color and the numerous features the car has,,,1,,,,,,
53,363,People stare at it when we stop at lights and restaurants,,,1,,,,,,
53,366,Happy Driving!!,,,,,,,,1,
54,368,It's a head turner for sure,,,,,,,1,,
54,369,The Hemi-Orange is a real standout and gets attention,,,1,,,,,,
54,370,"Acceleration is impressive be it gradual on surface streets after upshift, or stomping it on the freeway entrance",,,,,1,,,,
54,371,"Slower than the old 426, but does get up and run",,,,,1,,,,
54,372,Excellent handling a joy to drive,,,,,,,,1,
54,373,Moderate pavement noise,,,,,,1,,,
54,374,Hope it doesn't get worse,,,,,,1,,,
54,378,"This car is all about the look, feel, and pride of owning one",,,1,,,1,,,
55,382,The new 09 Forester is a perfect size for my small family,,,,1,,,,,
55,383,"Excellent Visibily, handly, performance, brakes, suspension that dampens road bump, quite cabin with well insultated dooe frames, Versatility (family car on pavement, country car on dirt roads nice clearance",,,1,,1,1,,,
55,384,"Simple yet functional ergonomics, good power on base.",,,,,1,1,,,
56,385,"My XM radio is not receiving a signal, the malibu is in the shop for three days to fix - I have 1200 miles on the car, not happy",,,,,,,,1,
56,386,The lastest is they may have to replace radio - more time in the shop,,,,,,,,,1
56,387,"The four cylinder, six speed automatic transmission is great",,,,,1,,,,
56,388,I like the car - even with the radio issue,,,,,,,1,,
56,392,The gas mileage is excellent for the car's size and weight,1,,,,,,,,
56,393,All will like the mpg - very quiet,1,,,,,,,,
57,396,I am so happy that I have made the perfect choice to bring it home,,,,,,,,1,
57,397,I love it,,,,,,,,,1
57,398,The driving is very smooth and powerful,,,,,1,1,,,
57,399,"I am driving a lot everyday, the MPG is around 28 on freeway",1,,,,,,,,
57,400,The seats are very comfortable,,,,,,1,,,
57,401,I love the design inside out,,1,1,,,,,,
57,402,I did not purchase the tech,,,,,,,,,1
57,403,"package, but came with the car are the bluetooth, iphone connection features",,,,,,,,,1
58,405,I'm really happy with my trade,,,,,,,,,1
58,406,The body style is sleek and sharp,,,1,,,,,,
58,407,"Although the EX has 190 HP, I think it drives fast and smooth",,,,,1,,,,
58,408,I'm having lots of fun driving this baby around,,,,,,,,1,
58,409,"Although there's lots more buttons on the console, I found it easy to navigate",,,,,,1,,,
58,410,"A lot of people complain about the road noise, but I have no problem with it, and I ain't going deaf.",,,,,,1,,,
59,411,I recently switched from an 05 F150 King Ranch to the 09 Ram 1500 Laramie and haven't looked back,,,,,,,1,,
59,412,Dodge has hit a home run with this truck,,,,,,,,,1
59,413,I get remarks from people daily saying how nice a truck it is,,,,,,,,,1
59,414,"The styling, comfort and performance are all impressive",,,1,,1,1,,,
59,415,The rear seat entertainment system is really cool too,,,,,,,,1,
59,416,My kid can enjoy the cartoon network 24/7 now,,,,,,,,1,
59,417,"The only nitpick I have is the plastic chrome covers over the 20"" aluminum spoked wheels",,,1,,,,,,
60,419,"It's an otherwise GREAT car but have had a dead battery 2-times!!! Serviced at Steinle GM in Fremont, OH but they can't fix it either because they dont care or dont know how",,,,,1,,,,
60,420,It has run down protection so the battery should never go dead,,,,,1,,,,
61,422,"we went to the dealership just to rule out the Challenger, because we had every intention of getting the Camaro but I was very impressed and when I did finally see the Camaro, there was no doubt in our minds that the Challenger was it",,,,,,,,,1
61,423,"This car rocks, orange w/black stripes,20inch wheels,manual,sunroof,leather seat,the looks everytime we go out, honks,stares,waves,thumbs up from people I have never met",,1,1,,,,,,
61,424,"My wife drove it home while I was at work, when I started it for the first time in my garage, I giggled like a little school girl when I heard the sound of the exhaust",,,,,,,,1,
62,428,Have had 8 people in the Pilot including 6 10 year old boys and everyone fits with plenty of room,,1,,,,1,,,
62,429,"Even when I have fewer kids, the kids will elect to sit in the third row",,1,,,,,,,
62,430,Just goes to show you how much space it has.,,1,,,,,,,
63,433,Took pilot on a 500 mile trip to Myrtle Beach and got 22+ MPG during break in,1,,,,,,,,
63,434,"Fit, finish, reliability on ours has been perfect (1500 miles so far)",,,,,,,1,,
63,435,Rides quiet and smooth--sometimes I think it has shut off sitting at a light,,,,,,1,,,
63,436,"Mileage is as advertised, although the mileage readout feature on dash can teach you to be light-footed and bump the mileage up some (AWD gets close to 16 in stop and go commute and close to 23 mpg on I-95 with its occasional slowdowns)",1,,,,,,,,
63,437,Turning radius makes it easy to handle,,,,,,1,,,
63,438,Seating comfort and room is 100% better in 2009 than 2008.,,,,,,1,,,
64,439,The new Ram is an exciting new vehicle in the Dodge lineup,,,,,,,,,1
64,440,The design is aggressive the interior is beautiful the motor is solid and it's incredibly quiet on the highway,,1,,,1,1,,,
64,441,The rear 4 link suspension makes this truck ride so smooth it feels like a luxury vehicle,,,,1,,,,,
64,442,The wrap around console keeps everything within reach and everything is where you expect it to be,,1,,,,,,,
64,443,The nighttime display is very nice,,,,,,1,,,
64,444,Hands down I drove an F-150 and a Silverado and this was the smoothest and best looking truck of them all,,,1,,,1,,,
65,451,Was driving it again and slowed down to turn a corner and it died for no reason,,,,,1,,,,
65,452,It currently has 4500 miles on it and the dealer has had it for a week,,,,,,,,,1
66,455,When we first got the Lancer in mild weather it was fantastic - we felt like we were driving a luxury car! We first noticed an issue with the radio/speakers a few months ago,,,,,,,,1,
66,456,The radio didn't actually start to make noise until the dial was at 15,,,,,,1,,,
66,457,"Last week, anytime anything other than talk radio the speakers are now crackling",,,,,,1,,,
66,458,"Since winter started the rear door windows are taking FOREVER to defrost (over an hour) and interior parts are rattling (locks on the doors, back window, silver stripe on the passenger door)",,1,,,,,,,1
67,461,"Absolutely love this car! Like most, I thought luxury came in the form a German automobile",,,,,,,,1,
68,464,This is one of the most fun cars to drive,,,,,,,,1,
68,465,"It's fast, like 140mph on a two lane parkway fast, yet it rides like a luxury car.",,,,,1,,,,
69,468,"Since I drive 90 plus miles round trip to work a day, my husband and I decided with gas pricing soaring we need a vehicle with better gas mileage, but for a low price with high performance and the Hyundai Sonata meets all our needs",1,,,,,,,,
69,469,I had my mind made on Powder White Pearl with Coco(charcoal gray) interior and a 4 cyl,,1,1,1,,,,,
69,470,however this was a color combination that was next to impossible to find,,,,,,,,,1
69,471,I decided to go with Medium silver blue with gray leather interior,,1,1,,,,,,
69,475,I enjoy driving it.,,,,,,,,1,
70,476,Gave in to the wife's wishes to go for the quirky styling and better gas mileage,1,,1,,,,,,
70,477,"It sure gets it's share of thumbs-ups and curious looks, which is good because we have sign graphics for our business on the back window",,,1,,,,,,
70,478,"Unexpected 30.5mpg mileage for her daily 140-mile roundtrip to a new office, 50% better mileage than our Pathfinder",1,,,,,,,,
70,480,"I like a lot of features, esp",,,,,,,,1,
70,481,"with the SL package, and some I don't like, see below.",,,,,,,,1,
71,482,I recently purchased a TDI Sportwagen with the panorama sunroof and 6-speed manual,,,,,,,,,1
71,483,I have driven the car about 500 miles,,,,,,,,,1
71,484,I have averaged 39 MPG and have gotten up to 46 on longer highway trips,1,,,,,,,,
